,Unnamed: 0,Drive Name,Size,"Disk Rating
(higher is better)","Rank
(lower is better)","Drive Value
(higher is better)","Price
(USD)",lien,Sequential Read,Sequential Write,Random Seek Read Write (IOPS 32KQD20),IOPS 4KQD1
2060,10171,WDC WD10EADS,931.5 GB,610,8973,21.21,$28.74,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EADS&id=7,84 MBytes/Sec,82 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2061,10172,WDC WD10EADX,931.5 GB,628,8911,8.16,$76.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EADX&id=413,88 MBytes/Sec,82 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2062,10173,WDC WD10EALS,931.5 GB,744,8548,5.73,$129.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EALS&id=386,103 MBytes/Sec,100 MBytes/Sec,6 MBytes/Sec,1 MBytes/Sec
2063,10174,WDC WD10EALX,931.5 GB,997,8145,9.29,$107.32,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EALX&id=160,142 MBytes/Sec,119 MBytes/Sec,20 MBytes/Sec,1 MBytes/Sec
2064,10176,WDC WD10EARS,931.5 GB,612,8964,24.48,$24.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EARS&id=70,86 MBytes/Sec,82 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2065,10177,WDC WD10EARX,931.5 GB,"1,128",7998,8.68,$129.95,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EARX&id=94,158 MBytes/Sec,136 MBytes/Sec,25 MBytes/Sec,2 MBytes/Sec
2066,10178,WDC WD10EAVS,931.5 GB,539,9182,2.17,$249.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EAVS&id=488,79 MBytes/Sec,68 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2067,10179,WDC WD10EFRX,931.5 GB,"1,550",7591,14.09,$109.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EFRX&id=2121,184 MBytes/Sec,188 MBytes/Sec,103 MBytes/Sec,4 MBytes/Sec
2068,10180,WDC WD10EUCX,931.5 GB,641,8857,7.28,$88.07*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EUCX&id=4012,NA,NA,NA,NA
2069,10181,WDC WD10EURS,931.5 GB,608,8979,6.83,$89.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EURS&id=365,NA,NA,NA,NA
2070,10182,WDC WD10EURX,931.5 GB,863,8331,43.16,$19.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EURX&id=738,119 MBytes/Sec,119 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2071,10184,WDC WD10EVDS,97.7 GB,664,8775,2.89,$230.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EVDS&id=1975,NA,NA,NA,NA
2072,10186,WDC WD10EVVS,931.5 GB,598,9010,4.03,$148.29*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EVVS&id=3719,NA,NA,NA,NA
2073,10189,WDC WD10EZEX,931.5 GB,"1,302",7815,38.87,$33.50,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EZEX&id=616,181 MBytes/Sec,167 MBytes/Sec,26 MBytes/Sec,1 MBytes/Sec
2074,10190,WDC WD10EZRX,931.5 GB,"1,358",7755,32.4,$41.90,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EZRX&id=138,168 MBytes/Sec,171 MBytes/Sec,46 MBytes/Sec,2 MBytes/Sec
2075,10191,WDC WD10EZRZ,931.5 GB,909,8265,32.47,$27.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10EZRZ&id=10671,128 MBytes/Sec,125 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2076,10193,WDC WD10J31X,931.5 GB,633,8884,3.1,$204.50*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10J31X&id=10362,NA,NA,NA,NA
2077,10194,WDC WD10JFCX,931.5 GB,575,9073,7.28,$78.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JFCX&id=6521,80 MBytes/Sec,73 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2078,10195,WDC WD10JPCX,931.5 GB,717,8617,12.58,$56.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JPCX&id=6490,98 MBytes/Sec,94 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2079,10196,WDC WD10JPLX,931.5 GB,"2,012",7236,33.53,$59.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JPLX&id=12485,262 MBytes/Sec,240 MBytes/Sec,79 MBytes/Sec,3 MBytes/Sec
2080,10197,WDC WD10JPVT,931.5 GB,696,8669,8.7,$79.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JPVT&id=87,97 MBytes/Sec,92 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2081,10198,WDC WD10JPVX,931.5 GB,712,8627,20.19,$35.29,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JPVX&id=4977,100 MBytes/Sec,93 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2082,10199,WDC WD10JUCT,931.5 GB,682,8708,8.6,$79.30,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10JUCT&id=4505,95 MBytes/Sec,91 MBytes/Sec,7 MBytes/Sec,0 MBytes/Sec
2083,10200,WDC WD10PURX,931.5 GB,861,8335,14.73,$58.47*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10PURX&id=7610,116 MBytes/Sec,117 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2084,10201,WDC WD10PURZ,931.5 GB,"1,179",7932,24.56,$47.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10PURZ&id=14797,159 MBytes/Sec,145 MBytes/Sec,35 MBytes/Sec,3 MBytes/Sec
2085,10202,WDC WD10S12X,946.4 GB,686,8700,5.91,$115.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10S12X&id=6186,NA,NA,NA,NA
2086,10203,WDC WD10S21X,931.5 GB,646,8833,13.19,$49.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10S21X&id=8343,94 MBytes/Sec,82 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2087,10204,WDC WD10SPCX,931.5 GB,726,8591,20.4,$35.59*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10SPCX&id=5497,100 MBytes/Sec,94 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2088,10205,WDC WD10SPSX,931.5 GB,962,8192,16.31,$58.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10SPSX&id=26302,135 MBytes/Sec,128 MBytes/Sec,12 MBytes/Sec,1 MBytes/Sec
2089,10206,WDC WD10SPZX,931.5 GB,911,8262,25.31,$35.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10SPZX&id=12177,127 MBytes/Sec,110 MBytes/Sec,22 MBytes/Sec,1 MBytes/Sec
2090,10207,WDC WD10TPVT,199 GB,519,9242,3.9,$132.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10TPVT&id=1976,NA,NA,NA,NA
2091,10208,WDC WD10TPVT,931.5 GB,474,9404,4.16,$113.85*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD10TPVT&id=17196,NA,NA,NA,NA
2092,10212,WDC WD1200BEVE,111.8 GB,281,10326,2.76,$101.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1200BEVE&id=1979,NA,NA,NA,NA
2093,10213,WDC WD1200BEVS,111.8 GB,313,10208,2.41,$129.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1200BEVS&id=558,43 MBytes/Sec,42 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2094,10214,WDC WD1200BEVT,111.8 GB,333,10104,6.53,$50.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1200BEVT&id=1980,NA,NA,NA,NA
2095,10215,WDC WD1200JB,111.8 GB,311,10217,1.56,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1200JB&id=1981,NA,NA,NA,NA
2096,10227,WDC WD1500BLFS,139.7 GB,720,8605,7.21,$99.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1500BLFS&id=28,NA,NA,NA,NA
2097,10229,WDC WD1500HLFS,139.7 GB,736,8567,4.36,$168.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1500HLFS&id=756,99 MBytes/Sec,100 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2098,10230,WDC WD1500HLHX,139.7 GB,856,8344,8.56,$99.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1500HLHX&id=507,NA,NA,NA,NA
2099,10232,WDC WD1501FASS,100 GB,839,8368,4.94,$169.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1501FASS&id=1986,NA,NA,NA,NA
2100,10233,WDC WD1502FAEX,1.4 TB,"4,728",3127,23.77,$198.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1502FAEX&id=704,414 MBytes/Sec,624 MBytes/Sec,378 MBytes/Sec,13 MBytes/Sec
2101,10234,WDC WD1502FYPS,1.4 TB,682,8709,5.93,$115.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1502FYPS&id=6505,NA,NA,NA,NA
2102,10235,WDC WD15EADS,1.4 TB,"1,438",7690,12.95,$111.10*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD15EADS&id=901,146 MBytes/Sec,187 MBytes/Sec,82 MBytes/Sec,4 MBytes/Sec
2103,10236,WDC WD15EARS,1.4 TB,639,8861,18.27,$34.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD15EARS&id=154,90 MBytes/Sec,86 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2104,10237,WDC WD15EARX,1.4 TB,636,8874,4.71,$135.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD15EARX&id=1007,88 MBytes/Sec,86 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2105,10239,WDC WD15EZRX,1.4 TB,802,8430,10.03,$79.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD15EZRX&id=3990,NA,NA,NA,NA
2106,10248,WDC WD1600AABS,149 GB,444,9535,4.04,$109.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AABS&id=318,64 MBytes/Sec,57 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2107,10249,WDC WD1600AAJB,149 GB,422,9619,12.06,$34.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AAJB&id=387,NA,NA,NA,NA
2108,10250,WDC WD1600AAJS,149 GB,602,8996,43.31,$13.90,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AAJS&id=73,84 MBytes/Sec,80 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2109,10254,WDC WD1600ADFD,141 GB,501,9304,11.66,$42.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600ADFD&id=1988,NA,NA,NA,NA
2110,10258,WDC WD1600AVJB,49.8 GB,414,9660,11.83,$35.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AVJB&id=1991,NA,NA,NA,NA
2111,10260,WDC WD1600AVJS,148.9 GB,474,9400,21.59,$21.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AVJS&id=1992,NA,NA,NA,NA
2112,10261,WDC WD1600AVVS,148.9 GB,485,9356,7.58,$63.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600AVVS&id=1993,68 MBytes/Sec,64 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2113,10262,WDC WD1600BB,149 GB,336,10085,14.62,$22.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BB&id=352,NA,NA,NA,NA
2114,10263,WDC WD1600BEKT,149 GB,496,9321,12.5,$39.69*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEKT&id=1013,69 MBytes/Sec,66 MBytes/Sec,6 MBytes/Sec,1 MBytes/Sec
2115,10265,WDC WD1600BEVE,39.1 GB,235,10448,1.47,$159.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEVE&id=1994,NA,NA,NA,NA
2116,10266,WDC WD1600BEVS,149 GB,332,10108,3.96,$83.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEVS&id=603,45 MBytes/Sec,44 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2117,10267,WDC WD1600BEVT,149 GB,378,9857,13.5,$28.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BEVT&id=553,53 MBytes/Sec,48 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2118,10268,WDC WD1600BJKT,149 GB,501,9301,7.48,$66.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BJKT&id=271,68 MBytes/Sec,67 MBytes/Sec,7 MBytes/Sec,0 MBytes/Sec
2119,10269,WDC WD1600BPVT,149 GB,451,9507,11.28,$40.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600BPVT&id=4228,NA,NA,NA,NA
2120,10270,WDC WD1600HLFS,149 GB,762,8506,15.56,$48.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600HLFS&id=1995,103 MBytes/Sec,101 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2121,10271,WDC WD1600HLHX,149 GB,918,8255,38.5,$23.84*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600HLHX&id=829,124 MBytes/Sec,121 MBytes/Sec,14 MBytes/Sec,1 MBytes/Sec
2122,10274,WDC WD1600JS,149 GB,390,9775,5.81,$67.01*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600JS&id=278,52 MBytes/Sec,52 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2123,10279,WDC WD1600YD,153.4 GB,369,9903,5.71,$64.59*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600YD&id=1999,NA,NA,NA,NA
2124,10280,WDC WD1600YS,153.4 GB,393,9752,5.33,$73.76*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1600YS&id=695,NA,NA,NA,NA
2125,10281,WDC WD1601ABYS,153.4 GB,471,9414,2.85,$165.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1601ABYS&id=2000,NA,NA,NA,NA
2126,10282,WDC WD1602ABKS,149 GB,641,8855,9.86,$65.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD1602ABKS&id=2001,NA,NA,NA,NA
2127,10286,WDC WD2000F9YZ,1.8 TB,998,8142,4.16,$239.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2000F9YZ&id=8163,NA,NA,NA,NA
2128,10287,WDC WD2000FYYZ,1.8 TB,"1,003",8133,34.59,$29.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2000FYYZ&id=3489,136 MBytes/Sec,134 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2129,10293,WDC WD2001FASS,1.8 TB,865,8327,6.05,$143.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2001FASS&id=84,NA,NA,NA,NA
2130,10294,WDC WD2001FFSX,1.8 TB,"1,056",8084,3.52,$300.05*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2001FFSX&id=8814,NA,NA,NA,NA
2131,10295,WDC WD2002FAEX,1.8 TB,888,8296,6.83,$130.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2002FAEX&id=308,123 MBytes/Sec,117 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2132,10296,WDC WD2002FYPS,1.8 TB,673,8741,4.85,$138.75*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2002FYPS&id=2005,92 MBytes/Sec,89 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2133,10297,WDC WD2003FYPS,1.8 TB,672,8749,5.6,$120.01*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FYPS&id=8229,97 MBytes/Sec,89 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2134,10298,WDC WD2003FYYS,1.8 TB,913,8258,30.45,$29.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FYYS&id=2709,133 MBytes/Sec,124 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2135,10299,WDC WD2003FZEX,1.8 TB,"1,760",7423,30.35,$57.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2003FZEX&id=6682,231 MBytes/Sec,221 MBytes/Sec,47 MBytes/Sec,2 MBytes/Sec
2136,10300,WDC WD2004FBYZ,1.8 TB,"1,139",7984,7.85,$145.15*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2004FBYZ&id=11868,NA,NA,NA,NA
2137,10301,WDC WD2005FBYZ,1.8 TB,"1,195",7926,11.56,$103.37,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2005FBYZ&id=14306,165 MBytes/Sec,171 MBytes/Sec,10 MBytes/Sec,1 MBytes/Sec
2138,10302,WDC WD200BB,18.6 GB,248,10408,5.06,$49.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD200BB&id=2006,NA,NA,NA,NA
2139,10304,WDC WD200EB,9.8 GB,120,10800,1.88,$63.96*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD200EB&id=2007,NA,NA,NA,NA
2140,10305,WDC WD20EADS,1.8 TB,651,8817,7.76,$83.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EADS&id=814,93 MBytes/Sec,89 MBytes/Sec,6 MBytes/Sec,1 MBytes/Sec
2141,10306,WDC WD20EARS,1.8 TB,660,8788,17.36,$38.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EARS&id=223,95 MBytes/Sec,88 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2142,10307,WDC WD20EARX,1.8 TB,"1,039",8096,38.55,$26.95,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EARX&id=20,169 MBytes/Sec,121 MBytes/Sec,22 MBytes/Sec,1 MBytes/Sec
2143,10308,WDC WD20EFAX,1.8 TB,"5,751",2920,119.84,$47.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EFAX&id=25616,563 MBytes/Sec,505 MBytes/Sec,541 MBytes/Sec,10 MBytes/Sec
2144,10309,WDC WD20EFRX,1.8 TB,"1,043",8093,21.3,$48.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EFRX&id=2433,165 MBytes/Sec,116 MBytes/Sec,14 MBytes/Sec,2 MBytes/Sec
2145,10310,WDC WD20EURS,1.8 TB,"18,435",1292,186.21,$99.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EURS&id=2008,"4,165 MBytes/Sec","1,357 MBytes/Sec","1,158 MBytes/Sec",28 MBytes/Sec
2146,10311,WDC WD20EURX,1.8 TB,870,8321,26.37,$32.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EURX&id=6269,118 MBytes/Sec,118 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2147,10313,WDC WD20EZAZ,1.8 TB,"1,978",7261,24.08,$82.14,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZAZ&id=22994,284 MBytes/Sec,239 MBytes/Sec,71 MBytes/Sec,3 MBytes/Sec
2148,10314,WDC WD20EZBX,1.8 TB,"6,321",2869,97.38,$64.91,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZBX&id=29868,741 MBytes/Sec,620 MBytes/Sec,497 MBytes/Sec,11 MBytes/Sec
2149,10315,WDC WD20EZRX,1.8 TB,883,8301,18.01,$49.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZRX&id=2249,125 MBytes/Sec,117 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2150,10316,WDC WD20EZRZ,1.8 TB,"1,522",7617,26.71,$56.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20EZRZ&id=10856,190 MBytes/Sec,199 MBytes/Sec,57 MBytes/Sec,2 MBytes/Sec
2151,10317,WDC WD20NPVT,1.8 TB,784,8460,3.92,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20NPVT&id=6385,NA,NA,NA,NA
2152,10318,WDC WD20PURX,1.8 TB,"1,102",8030,18.37,$60.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20PURX&id=7938,154 MBytes/Sec,148 MBytes/Sec,11 MBytes/Sec,1 MBytes/Sec
2153,10319,WDC WD20PURZ,1.8 TB,951,8211,15.85,$59.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20PURZ&id=14549,135 MBytes/Sec,132 MBytes/Sec,9 MBytes/Sec,1 MBytes/Sec
2154,10320,WDC WD20SPZX,1.8 TB,"2,348",6896,41.94,$55.99,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD20SPZX&id=16879,286 MBytes/Sec,241 MBytes/Sec,145 MBytes/Sec,9 MBytes/Sec
2155,10323,WDC WD2500AAJB,232.9 GB,430,9589,12.65,$34.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAJB&id=17079,NA,NA,NA,NA
2156,10324,WDC WD2500AAJB,128 GB,403,9708,5.76,$70.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAJB&id=2009,NA,NA,NA,NA
2157,10325,WDC WD2500AAJS,232.9 GB,579,9057,36.2,$16.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAJS&id=24,79 MBytes/Sec,77 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2158,10326,WDC WD2500AAKS,232.9 GB,639,8862,7.11,$89.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAKS&id=484,92 MBytes/Sec,86 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2159,10327,WDC WD2500AAKX,232.9 GB,821,8398,34.27,$23.97,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AAKX&id=209,123 MBytes/Sec,104 MBytes/Sec,8 MBytes/Sec,1 MBytes/Sec
2160,10328,WDC WD2500AVCS,232.9 GB,518,9246,16.99,$30.48*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVCS&id=10438,NA,NA,NA,NA
2161,10329,WDC WD2500AVJB,232.9 GB,371,9894,3.47,$107.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVJB&id=3526,NA,NA,NA,NA
2162,10330,WDC WD2500AVJS,48.8 GB,598,9009,6.65,$89.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVJS&id=2010,NA,NA,NA,NA
2163,10332,WDC WD2500AVVS,232.9 GB,449,9518,8.67,$51.76*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500AVVS&id=3047,63 MBytes/Sec,61 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2164,10333,WDC WD2500BB,232.9 GB,346,10031,11.27,$30.71*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BB&id=899,NA,NA,NA,NA
2165,10334,WDC WD2500BEKT,232.9 GB,568,9102,16.23,$34.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEKT&id=350,80 MBytes/Sec,75 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2166,10335,WDC WD2500BEKX,232.9 GB,524,9227,3.91,$133.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEKX&id=7851,NA,NA,NA,NA
2167,10336,WDC WD2500BEVE,232.9 GB,333,10105,4.25,$78.31*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVE&id=2011,NA,NA,NA,NA
2168,10337,WDC WD2500BEVS,232.9 GB,366,9917,3.54,$103.49*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVS&id=469,50 MBytes/Sec,48 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2169,10338,WDC WD2500BEVT,232.9 GB,433,9572,4.93,$87.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BEVT&id=836,61 MBytes/Sec,55 MBytes/Sec,6 MBytes/Sec,0 MBytes/Sec
2170,10339,WDC WD2500BJKT,232.9 GB,465,9441,5.82,$79.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BJKT&id=2012,64 MBytes/Sec,61 MBytes/Sec,7 MBytes/Sec,1 MBytes/Sec
2171,10340,WDC WD2500BPVT,232.9 GB,390,9774,13.01,$29.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500BPVT&id=768,54 MBytes/Sec,50 MBytes/Sec,5 MBytes/Sec,0 MBytes/Sec
2172,10342,WDC WD2500HHTZ,232.9 GB,"1,074",8063,11.94,$90.00,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500HHTZ&id=2233,151 MBytes/Sec,144 MBytes/Sec,13 MBytes/Sec,1 MBytes/Sec
2173,10343,WDC WD2500JB,232.9 GB,427,9600,7.76,$55.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JB&id=582,58 MBytes/Sec,57 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2174,10344,WDC WD2500JD,232.9 GB,353,9983,1.92,$184.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JD&id=317,NA,NA,NA,NA
2175,10345,WDC WD2500JS,232.9 GB,404,9700,15.56,$25.98*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500JS&id=410,56 MBytes/Sec,54 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2176,10346,WDC WD2500KS,232.9 GB,396,9740,5.08,$78.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500KS&id=571,54 MBytes/Sec,53 MBytes/Sec,5 MBytes/Sec,1 MBytes/Sec
2177,10348,WDC WD2500LPLX,232.9 GB,776,8474,11.58,$66.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPLX&id=9974,NA,NA,NA,NA
2178,10349,WDC WD2500LPVT,232.9 GB,688,8696,7.91,$86.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPVT&id=2427,NA,NA,NA,NA
2179,10350,WDC WD2500LPVX,232.9 GB,596,9015,11.46,$51.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500LPVX&id=7170,NA,NA,NA,NA
2180,10352,WDC WD2500SB,232.9 GB,409,9687,4.65,$88.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=WDC%20WD2500SB&id=5382,NA,NA,NA,NA
